idBP,size,size_value
70410,Большой,500-1999 м2
70411,Малый,10-99 м2
70412,Средний,100-199 м2
70413,Большой,2000-4999 м2
70415,Малый,10-99 м2
70416,Малый,10-99 м2
70419,Малый,10-99 м2
70420,Малый,10-99 м2
70421,Малый,10-99 м2
70422,Малый,10-99 м2
70423,Малый,10-99 м2
70424,Малый,10-99 м2
70426,Малый,10-99 м2
70428,Малый,10-99 м2
70429,Малый,10-99 м2
70430,Средний,100-199 м2
70431,Малый,10-99 м2
70432,Малый,10-99 м2
70433,Малый,10-99 м2
70436,Большой,2000-4999 м2
70442,Большой,500-1999 м2
70444,Малый,10-99 м2
70446,Малый,10-99 м2
70448,Малый,10-99 м2
70449,Большой,500-1999 м2
70451,Средний,100-199 м2
70452,Малый,10-99 м2
70453,Малый,10-99 м2
70454,Малый,10-99 м2
70457,Большой,2000-4999 м2
70463,Малый,10-99 м2
70465,Средний,100-199 м2
70468,Большой,2000-4999 м2
70470,Малый,10-99 м2
70472,Малый,10-99 м2
70473,Малый,10-99 м2
70475,Средний,100-199 м2
70476,Малый,10-99 м2
70477,Малый,10-99 м2
70478,Средний,100-199 м2
70479,Средний,100-199 м2
70482,Малый,10-99 м2
70485,Средний,200-499 м2
70486,Средний,100-199 м2
70487,Малый,10-99 м2
70489,Малый,10-99 м2
70490,Малый,10-99 м2
70495,Малый,10-99 м2
70497,Большой,500-1999 м2
70498,Малый,10-99 м2
70500,Средний,100-199 м2
70501,Малый,10-99 м2
70503,Средний,100-199 м2
70504,Малый,10-99 м2
70507,Малый,10-99 м2
70508,Средний,200-499 м2
70509,Малый,10-99 м2
70510,Средний,100-199 м2
70511,Малый,10-99 м2
70513,Малый,10-99 м2
70515,Большой,500-1999 м2
70516,Малый,10-99 м2
70519,Средний,100-199 м2
70522,Малый,10-99 м2
70523,Малый,10-99 м2
70524,Малый,10-99 м2
70525,Малый,10-99 м2
70526,Малый,10-99 м2
70528,Большой,500-1999 м2
70529,Малый,10-99 м2
70530,Средний,100-199 м2
70531,Малый,10-99 м2
70532,Средний,200-499 м2
70534,Малый,10-99 м2
70535,Большой,500-1999 м2
70536,Большой,500-1999 м2
70537,Большой,500-1999 м2
70538,Малый,10-99 м2
70539,Малый,10-99 м2
70540,Малый,10-99 м2
70541,Малый,10-99 м2
70543,Малый,10-99 м2
70544,Малый,10-99 м2
70545,Малый,10-99 м2
70546,Средний,200-499 м2
70547,Малый,10-99 м2
70550,Средний,200-499 м2
70555,Большой,2000-4999 м2
70556,Большой,500-1999 м2
70557,Большой,500-1999 м2
70558,Большой,500-1999 м2
70560,Большой,2000-4999 м2
70562,Малый,10-99 м2
70563,Средний,100-199 м2
70565,Большой,5000-7999 м2
70567,Большой,2000-4999 м2
70568,Средний,100-199 м2
70570,Малый,10-99 м2
70572,Малый,10-99 м2
70581,Малый,10-99 м2
70585,Малый,10-99 м2
70586,Средний,100-199 м2
70587,Малый,10-99 м2
70588,Средний,100-199 м2
70590,Малый,10-99 м2
70591,Средний,100-199 м2
70592,Средний,200-499 м2
70593,Средний,100-199 м2
70595,Малый,10-99 м2
70599,Малый,10-99 м2
70600,Средний,100-199 м2
70601,Средний,200-499 м2
70605,Средний,200-499 м2
70607,Средний,100-199 м2
70608,Средний,200-499 м2
70609,Малый,10-99 м2
70610,Средний,100-199 м2
70619,Большой,500-1999 м2
70623,Малый,10-99 м2
70624,Большой,500-1999 м2
70626,Малый,10-99 м2
70630,Большой,500-1999 м2
70635,Средний,200-499 м2
70637,Малый,10-99 м2
70638,Малый,10-99 м2
70639,Малый,10-99 м2
70644,Средний,100-199 м2
70645,Малый,10-99 м2
70664,Малый,10-99 м2
70666,Малый,10-99 м2
70667,Средний,200-499 м2
70669,Средний,200-499 м2
70672,Средний,100-199 м2
70674,Малый,10-99 м2
70676,Малый,10-99 м2
70701,Малый,10-99 м2
70703,Малый,10-99 м2
70706,Средний,200-499 м2
70709,Малый,10-99 м2
70712,Средний,200-499 м2
70714,Малый,10-99 м2
70716,Малый,10-99 м2
70718,Малый,10-99 м2
70719,Средний,100-199 м2
70721,Малый,10-99 м2
70722,Средний,200-499 м2
70723,Малый,10-99 м2
70725,Малый,10-99 м2
70728,Малый,10-99 м2
70730,Большой,5000-7999 м2
70731,Большой,500-1999 м2
70732,Средний,200-499 м2
70735,Большой,5000-7999 м2
70736,Большой,5000-7999 м2
70737,Большой,5000-7999 м2
70738,Большой,500-1999 м2
70739,Малый,10-99 м2
70741,Средний,100-199 м2
70744,Большой,500-1999 м2
70745,Средний,200-499 м2
70748,Малый,10-99 м2
70749,Малый,10-99 м2
70750,Большой,500-1999 м2
70753,Средний,100-199 м2
70754,Средний,200-499 м2
70755,Большой,500-1999 м2
70756,Большой,500-1999 м2
70757,Малый,10-99 м2
70758,Малый,10-99 м2
70760,Большой,500-1999 м2
70761,Малый,10-99 м2
70762,Малый,10-99 м2
70763,Малый,10-99 м2
70765,Малый,10-99 м2
70769,Малый,10-99 м2
70770,Малый,10-99 м2
70771,Малый,10-99 м2
70772,Малый,10-99 м2
70773,Малый,10-99 м2
70774,Малый,10-99 м2
70777,Малый,10-99 м2
70778,Средний,100-199 м2
70781,Малый,10-99 м2
70783,Малый,10-99 м2
70786,Малый,10-99 м2
70787,Малый,10-99 м2
70789,Средний,100-199 м2
70791,Средний,200-499 м2
70792,Средний,200-499 м2
70793,Малый,10-99 м2
70795,Малый,10-99 м2
70798,Средний,200-499 м2
70800,Малый,10-99 м2
70801,Средний,100-199 м2
70802,Большой,500-1999 м2
70803,Средний,200-499 м2
70806,Малый,10-99 м2
70807,Малый,10-99 м2
70809,Большой,500-1999 м2
70810,Средний,100-199 м2
70811,Малый,10-99 м2
70812,Большой,5000-7999 м2
70814,Малый,10-99 м2
70818,Большой,2000-4999 м2
70819,Малый,10-99 м2
70820,Большой,500-1999 м2
70821,Малый,10-99 м2
70822,Средний,200-499 м2
70826,Средний,200-499 м2
70827,Средний,200-499 м2
70829,Средний,100-199 м2
70830,Средний,100-199 м2
70831,Средний,100-199 м2
70832,Малый,10-99 м2
70834,Средний,100-199 м2
70835,Большой,500-1999 м2
70836,Малый,10-99 м2
70839,Малый,10-99 м2
70841,Большой,Более 8000 м2
70844,Малый,10-99 м2
70845,Малый,10-99 м2
70846,Малый,10-99 м2
70847,Малый,10-99 м2
70848,Малый,10-99 м2
70851,Средний,100-199 м2
70852,Большой,2000-4999 м2
70853,Большой,5000-7999 м2
70855,Средний,100-199 м2
70860,Средний,100-199 м2
70861,Малый,10-99 м2
70862,Малый,10-99 м2
70863,Большой,2000-4999 м2
70864,Малый,10-99 м2
70865,Малый,10-99 м2
70869,Малый,10-99 м2
70871,Малый,10-99 м2
70872,Малый,10-99 м2
70873,Большой,2000-4999 м2
70874,Малый,10-99 м2
70876,Средний,100-199 м2
70878,Малый,10-99 м2
70880,Малый,10-99 м2
70882,Малый,10-99 м2
70883,Малый,10-99 м2
70884,Большой,2000-4999 м2
70885,Малый,10-99 м2
70889,Малый,10-99 м2
70890,Малый,10-99 м2
70891,Средний,100-199 м2
70892,Средний,100-199 м2
70894,Средний,100-199 м2
70903,Средний,100-199 м2
70904,Средний,100-199 м2
70905,Средний,100-199 м2
70923,Малый,10-99 м2
70926,Малый,10-99 м2
70927,Средний,200-499 м2
70937,Малый,10-99 м2
70938,Малый,10-99 м2
70939,Средний,200-499 м2
70940,Малый,10-99 м2
70941,Средний,100-199 м2
70942,Большой,2000-4999 м2
70943,Средний,100-199 м2
70944,Малый,10-99 м2
70945,Средний,100-199 м2
70946,Малый,10-99 м2
70947,Малый,10-99 м2
70949,Малый,10-99 м2
70951,Малый,10-99 м2
70952,Малый,10-99 м2
70953,Малый,10-99 м2
70954,Малый,10-99 м2
70955,Малый,10-99 м2
70956,Малый,10-99 м2
70957,Малый,10-99 м2
70958,Малый,10-99 м2
70961,Малый,10-99 м2
70962,Большой,2000-4999 м2
70963,Малый,10-99 м2
70964,Малый,10-99 м2
70965,Большой,500-1999 м2
70966,Средний,100-199 м2
70968,Малый,10-99 м2
70971,Малый,10-99 м2
70973,Малый,10-99 м2
70974,Средний,200-499 м2
70976,Большой,5000-7999 м2
70977,Большой,2000-4999 м2
70979,Большой,2000-4999 м2
70980,Малый,10-99 м2
70981,Малый,10-99 м2
70982,Малый,10-99 м2
70984,Средний,200-499 м2
70986,Малый,10-99 м2
70990,Малый,10-99 м2
70991,Малый,10-99 м2
70992,Малый,10-99 м2
70994,Малый,10-99 м2
70995,Малый,10-99 м2
70996,Малый,10-99 м2
70997,Малый,10-99 м2
70998,Малый,10-99 м2
71000,Малый,10-99 м2
71005,Средний,100-199 м2
71015,Малый,10-99 м2
71016,Малый,10-99 м2
71018,Малый,10-99 м2
71019,Малый,10-99 м2
71020,Малый,10-99 м2
71021,Средний,100-199 м2
71023,Малый,10-99 м2
71024,Малый,10-99 м2
71025,Большой,2000-4999 м2
71026,Малый,10-99 м2
71027,Средний,200-499 м2
71035,Малый,10-99 м2
71038,Малый,10-99 м2
71049,Средний,200-499 м2
71052,Малый,10-99 м2
71054,Малый,10-99 м2
71055,Малый,10-99 м2
71057,Средний,100-199 м2
71058,Средний,100-199 м2
71060,Средний,100-199 м2
71061,Малый,10-99 м2
71064,Средний,200-499 м2
71070,Малый,10-99 м2
71073,Средний,200-499 м2
71077,Малый,10-99 м2
71078,Малый,10-99 м2
71079,Малый,10-99 м2
71082,Малый,10-99 м2
71083,Малый,10-99 м2
71090,Средний,200-499 м2
71092,Малый,10-99 м2
71097,Средний,200-499 м2
71098,Малый,10-99 м2
71100,Большой,500-1999 м2
71102,Малый,10-99 м2
71104,Малый,10-99 м2
71105,Малый,10-99 м2
71106,Малый,10-99 м2
71107,Малый,10-99 м2
71108,Малый,10-99 м2
71110,Средний,200-499 м2
71111,Малый,10-99 м2
71116,Малый,10-99 м2
71118,Средний,200-499 м2
71119,Малый,10-99 м2
71134,Малый,10-99 м2
71144,Малый,10-99 м2
71150,Средний,200-499 м2
71152,Большой,Более 8000 м2
71173,Малый,10-99 м2
71178,Малый,10-99 м2
71196,Малый,10-99 м2
71206,Малый,10-99 м2
71208,Малый,10-99 м2
71214,Малый,10-99 м2
71222,Средний,100-199 м2
71228,Средний,100-199 м2
73150,Средний,200-499 м2
73168,Средний,100-199 м2
73171,Большой,Более 8000 м2
73175,Средний,100-199 м2
73176,Малый,10-99 м2
73178,Средний,100-199 м2
73183,Малый,10-99 м2
73184,Малый,10-99 м2
73190,Большой,500-1999 м2
73191,Средний,100-199 м2
73193,Средний,200-499 м2
73194,Средний,100-199 м2
73195,Средний,200-499 м2
73196,Средний,100-199 м2
73198,Средний,100-199 м2
73199,Средний,200-499 м2
73200,Средний,100-199 м2
73201,Средний,100-199 м2
73206,Малый,10-99 м2
73209,Средний,200-499 м2
73210,Малый,10-99 м2
73211,Средний,100-199 м2
73219,Малый,10-99 м2
73220,Средний,100-199 м2
73225,Малый,10-99 м2
73226,Малый,10-99 м2
73228,Средний,100-199 м2
73233,Малый,10-99 м2
73234,Большой,2000-4999 м2
73236,Большой,2000-4999 м2
73237,Средний,100-199 м2
73238,Малый,10-99 м2
73239,Малый,10-99 м2
73245,Средний,100-199 м2
73246,Малый,10-99 м2
73247,Средний,200-499 м2
73248,Средний,100-199 м2
73249,Средний,200-499 м2
73251,Малый,10-99 м2
73252,Малый,10-99 м2
73254,Средний,100-199 м2
73255,Средний,200-499 м2
73256,Малый,10-99 м2
73258,Большой,2000-4999 м2
73259,Малый,10-99 м2
73260,Малый,10-99 м2
73261,Малый,10-99 м2
73268,Большой,2000-4999 м2
73271,Малый,10-99 м2
73273,Малый,10-99 м2
73275,Средний,100-199 м2
73282,Малый,10-99 м2
73287,Малый,10-99 м2
73288,Большой,2000-4999 м2
73289,Средний,100-199 м2
73290,Средний,200-499 м2
73291,Малый,10-99 м2
73292,Большой,500-1999 м2
73293,Средний,200-499 м2
73299,Малый,10-99 м2
73300,Малый,10-99 м2
73301,Средний,100-199 м2
73304,Средний,200-499 м2
73305,Большой,2000-4999 м2
73306,Малый,10-99 м2
73307,Средний,100-199 м2
73308,Малый,10-99 м2
73309,Средний,100-199 м2
73310,Средний,100-199 м2
73311,Малый,10-99 м2
73312,Малый,10-99 м2
73313,Средний,200-499 м2
73314,Средний,100-199 м2
73317,Средний,100-199 м2
73318,Малый,10-99 м2
73322,Малый,10-99 м2
73324,Малый,10-99 м2
73326,Малый,10-99 м2
73328,Малый,10-99 м2
73332,Средний,100-199 м2
73335,Малый,10-99 м2
73336,Малый,10-99 м2
73338,Большой,2000-4999 м2
73346,Средний,200-499 м2
73348,Малый,10-99 м2
73351,Малый,10-99 м2
73352,Средний,100-199 м2
73355,Малый,10-99 м2
73356,Малый,10-99 м2
73357,Средний,100-199 м2
73359,Малый,10-99 м2
73360,Малый,10-99 м2
73361,Малый,10-99 м2
73362,Малый,10-99 м2
73363,Малый,10-99 м2
73364,Малый,10-99 м2
73386,Малый,10-99 м2
73387,Малый,10-99 м2
73388,Малый,10-99 м2
73389,Малый,10-99 м2
73390,Малый,10-99 м2
73391,Малый,10-99 м2
73396,Малый,10-99 м2
73424,Малый,10-99 м2
73438,Малый,10-99 м2
73444,Малый,10-99 м2
73447,Средний,100-199 м2
73449,Малый,10-99 м2
73451,Малый,10-99 м2
73452,Малый,10-99 м2
73453,Большой,2000-4999 м2
73454,Средний,100-199 м2
73458,Малый,10-99 м2
73463,Большой,Более 8000 м2
73466,Малый,10-99 м2
73467,Средний,200-499 м2
73468,Средний,100-199 м2
73469,Большой,Более 8000 м2
73470,Средний,200-499 м2
73473,Средний,200-499 м2
73474,Малый,10-99 м2
73476,Малый,10-99 м2
73478,Малый,10-99 м2
73487,Большой,500-1999 м2
73488,Средний,100-199 м2
73489,Малый,10-99 м2
73490,Большой,500-1999 м2
73492,Малый,10-99 м2
73493,Малый,10-99 м2
73498,Большой,2000-4999 м2
73500,Средний,100-199 м2
73501,Малый,10-99 м2
73515,Малый,10-99 м2
73516,Средний,100-199 м2
73531,Большой,2000-4999 м2
74544,Средний,200-499 м2
74545,Малый,10-99 м2
74547,Малый,10-99 м2
74550,Малый,10-99 м2
74555,Средний,100-199 м2
74556,Средний,200-499 м2
74557,Малый,10-99 м2
74558,Средний,100-199 м2
74560,Большой,500-1999 м2
74563,Большой,500-1999 м2
74564,Малый,10-99 м2
74565,Малый,10-99 м2
74566,Малый,10-99 м2
74567,Малый,10-99 м2
74570,Малый,10-99 м2
74572,Средний,200-499 м2
74580,Малый,10-99 м2
74583,Малый,10-99 м2
74584,Средний,100-199 м2
74585,Большой,2000-4999 м2
74586,Средний,100-199 м2
74587,Средний,100-199 м2
74588,Средний,100-199 м2
74589,Малый,10-99 м2
74592,Малый,10-99 м2
74595,Малый,10-99 м2
74598,Малый,10-99 м2
74599,Большой,500-1999 м2
74601,Средний,100-199 м2
74604,Малый,10-99 м2
74605,Средний,200-499 м2
74606,Малый,10-99 м2
74608,Большой,2000-4999 м2
74615,Средний,100-199 м2
74617,Средний,200-499 м2
74618,Малый,10-99 м2
74619,Средний,100-199 м2
74620,Малый,10-99 м2
74621,Средний,200-499 м2
74622,Средний,100-199 м2
74624,Малый,10-99 м2
74625,Средний,100-199 м2
74627,Малый,10-99 м2
74630,Малый,10-99 м2
74631,Малый,10-99 м2
74633,Малый,10-99 м2
74635,Средний,200-499 м2
74636,Средний,100-199 м2
74637,Средний,100-199 м2
74639,Малый,10-99 м2
74640,Малый,10-99 м2
74641,Малый,10-99 м2
74643,Малый,10-99 м2
74644,Малый,10-99 м2
74650,Малый,10-99 м2
74651,Малый,10-99 м2
74652,Средний,100-199 м2
74653,Средний,100-199 м2
74654,Малый,10-99 м2
74657,Малый,10-99 м2
74658,Большой,500-1999 м2
74659,Большой,500-1999 м2
74660,Малый,10-99 м2
74661,Малый,10-99 м2
74662,Малый,10-99 м2
74664,Малый,10-99 м2
74665,Средний,200-499 м2
74667,Средний,100-199 м2
74668,Средний,100-199 м2
74670,Малый,10-99 м2
74672,Малый,10-99 м2
74673,Малый,10-99 м2
74674,Средний,200-499 м2
74675,Малый,10-99 м2
74676,Малый,10-99 м2
74680,Средний,100-199 м2
74682,Средний,100-199 м2
74683,Средний,100-199 м2
74688,Средний,100-199 м2
74689,Средний,100-199 м2
74695,Средний,100-199 м2
74696,Малый,10-99 м2
74698,Малый,10-99 м2
74704,Малый,10-99 м2
74706,Малый,10-99 м2
74707,Малый,10-99 м2
74708,Малый,10-99 м2
74710,Малый,10-99 м2
74711,Малый,10-99 м2
74715,Малый,10-99 м2
74716,Малый,10-99 м2
74720,Малый,10-99 м2
74722,Малый,10-99 м2
74723,Малый,10-99 м2
74725,Большой,2000-4999 м2
74726,Малый,10-99 м2
74727,Малый,10-99 м2
74728,Большой,2000-4999 м2
74729,Малый,10-99 м2
74731,Малый,10-99 м2
74775,Малый,10-99 м2
74776,Малый,10-99 м2
74777,Средний,100-199 м2
74778,Средний,100-199 м2
74780,Малый,10-99 м2
74781,Малый,10-99 м2
74783,Большой,2000-4999 м2
74784,Средний,200-499 м2
74785,Малый,10-99 м2
74787,Малый,10-99 м2
74789,Малый,10-99 м2
74790,Малый,10-99 м2
74791,Малый,10-99 м2
74795,Средний,200-499 м2
74796,Малый,10-99 м2
74797,Малый,10-99 м2
74798,Малый,10-99 м2
74800,Малый,10-99 м2
74801,Средний,100-199 м2
74802,Малый,10-99 м2
74803,Большой,Более 8000 м2
74804,Средний,100-199 м2
74805,Малый,10-99 м2
74812,Малый,10-99 м2
74813,Малый,10-99 м2
74819,Малый,10-99 м2
74824,Малый,10-99 м2
74828,Малый,10-99 м2
74831,Малый,10-99 м2
74832,Малый,10-99 м2
74834,Малый,10-99 м2
74836,Малый,10-99 м2
74837,Большой,Более 8000 м2
74839,Малый,10-99 м2
74840,Средний,200-499 м2
74841,Средний,200-499 м2
74844,Малый,10-99 м2
74845,Средний,200-499 м2
74846,Малый,10-99 м2
74847,Большой,2000-4999 м2
74848,Средний,200-499 м2
74850,Малый,10-99 м2
74851,Средний,100-199 м2
74855,Средний,100-199 м2
74856,Малый,10-99 м2
74860,Средний,100-199 м2
74861,Малый,10-99 м2
74862,Средний,200-499 м2
74864,Малый,10-99 м2
74865,Средний,100-199 м2
74866,Средний,200-499 м2
74869,Малый,10-99 м2
74870,Малый,10-99 м2
74872,Малый,10-99 м2
74874,Малый,10-99 м2
74879,Средний,200-499 м2
74880,Средний,100-199 м2
74881,Средний,100-199 м2
74885,Малый,10-99 м2
74888,Малый,10-99 м2
74889,Малый,10-99 м2
74890,Малый,10-99 м2
74891,Малый,10-99 м2
74893,Малый,10-99 м2
74895,Малый,10-99 м2
74896,Малый,10-99 м2
74897,Малый,10-99 м2
74899,Малый,10-99 м2
74901,Большой,500-1999 м2
74903,Малый,10-99 м2
74904,Малый,10-99 м2
74906,Средний,100-199 м2
74908,Средний,200-499 м2
74910,Малый,10-99 м2
74911,Малый,10-99 м2
74913,Средний,100-199 м2
74914,Малый,10-99 м2
74915,Средний,100-199 м2
74916,Малый,10-99 м2
74919,Средний,100-199 м2
74920,Большой,Более 8000 м2
74922,Средний,200-499 м2
74923,Малый,10-99 м2
74925,Средний,200-499 м2
74927,Малый,10-99 м2
74929,Малый,10-99 м2
74930,Малый,10-99 м2
74932,Большой,2000-4999 м2
74934,Малый,10-99 м2
74935,Малый,10-99 м2
74938,Малый,10-99 м2
74939,Средний,200-499 м2
74940,Малый,10-99 м2
74943,Малый,10-99 м2
74944,Малый,10-99 м2
74945,Малый,10-99 м2
74946,Малый,10-99 м2
74947,Малый,10-99 м2
74948,Малый,10-99 м2
74949,Малый,10-99 м2
74950,Малый,10-99 м2
74952,Малый,10-99 м2
74953,Малый,10-99 м2
74954,Малый,10-99 м2
74955,Малый,10-99 м2
74956,Малый,10-99 м2
74957,Малый,10-99 м2
74960,Средний,100-199 м2
74962,Малый,10-99 м2
74964,Малый,10-99 м2
74965,Малый,10-99 м2
74966,Малый,10-99 м2
74968,Малый,10-99 м2
74970,Малый,10-99 м2
74971,Малый,10-99 м2
74974,Большой,500-1999 м2
74975,Средний,100-199 м2
74976,Малый,10-99 м2
74979,Большой,2000-4999 м2
74980,Малый,10-99 м2
74981,Малый,10-99 м2
74982,Малый,10-99 м2
74983,Средний,200-499 м2
74984,Средний,200-499 м2
74986,Малый,10-99 м2
74987,Малый,10-99 м2
74989,Малый,10-99 м2
74991,Малый,10-99 м2
74993,Малый,10-99 м2
74996,Малый,10-99 м2
75000,Большой,500-1999 м2
75003,Средний,200-499 м2
75004,Малый,10-99 м2
75005,Малый,10-99 м2
75006,Большой,500-1999 м2
75009,Малый,10-99 м2
75010,Малый,10-99 м2
75011,Средний,100-199 м2
75012,Большой,500-1999 м2
75014,Большой,2000-4999 м2
75018,Средний,100-199 м2
75019,Средний,100-199 м2
75020,Большой,500-1999 м2
75022,Большой,2000-4999 м2
75023,Малый,10-99 м2
75024,Малый,10-99 м2
75026,Большой,2000-4999 м2
75027,Малый,10-99 м2
75030,Средний,100-199 м2
75031,Малый,10-99 м2
75033,Малый,10-99 м2
75035,Средний,100-199 м2
75036,Малый,10-99 м2
75037,Средний,200-499 м2
75039,Средний,200-499 м2
75040,Средний,100-199 м2
75041,Малый,10-99 м2
75042,Малый,10-99 м2
75044,Малый,10-99 м2
75045,Малый,10-99 м2
75048,Большой,500-1999 м2
75053,Малый,10-99 м2
75054,Малый,10-99 м2
75056,Малый,10-99 м2
75057,Малый,10-99 м2
75058,Малый,10-99 м2
75062,Средний,200-499 м2
75064,Малый,10-99 м2
75065,Малый,10-99 м2
75066,Малый,10-99 м2
75067,Малый,10-99 м2
75068,Малый,10-99 м2
75070,Большой,500-1999 м2
75072,Большой,2000-4999 м2
75073,Большой,2000-4999 м2
75074,Большой,2000-4999 м2
75076,Большой,500-1999 м2
75077,Средний,200-499 м2
75078,Малый,10-99 м2
75079,Большой,500-1999 м2
75080,Большой,500-1999 м2
75081,Большой,2000-4999 м2
75082,Малый,10-99 м2
75083,Средний,100-199 м2
75085,Средний,200-499 м2
75086,Малый,10-99 м2
75087,Малый,10-99 м2
75088,Большой,2000-4999 м2
75089,Малый,10-99 м2
75090,Малый,10-99 м2
75092,Малый,10-99 м2
75093,Большой,500-1999 м2
75094,Средний,100-199 м2
75095,Большой,2000-4999 м2
75097,Малый,10-99 м2
75098,Малый,10-99 м2
75099,Средний,100-199 м2
75100,Малый,10-99 м2
75105,Малый,10-99 м2
75110,Большой,500-1999 м2
75111,Малый,10-99 м2
75114,Малый,10-99 м2
75116,Малый,10-99 м2
75117,Малый,10-99 м2
75119,Малый,10-99 м2
75120,Малый,10-99 м2
75122,Малый,10-99 м2
75123,Малый,10-99 м2
75124,Малый,10-99 м2
75130,Большой,500-1999 м2
75131,Малый,10-99 м2
75134,Малый,10-99 м2
75139,Малый,10-99 м2
75141,Средний,100-199 м2
75143,Средний,200-499 м2
75145,Малый,10-99 м2
75146,Малый,10-99 м2
75148,Малый,10-99 м2
75150,Малый,10-99 м2
75154,Средний,200-499 м2
75155,Средний,200-499 м2
75157,Малый,10-99 м2
75158,Средний,100-199 м2
75159,Малый,10-99 м2
75160,Средний,200-499 м2
75168,Малый,10-99 м2
75169,Малый,10-99 м2
75170,Малый,10-99 м2
75171,Малый,10-99 м2
75173,Средний,200-499 м2
75175,Малый,10-99 м2
75176,Малый,10-99 м2
75179,Малый,10-99 м2
75181,Малый,10-99 м2
75183,Малый,10-99 м2
75184,Малый,10-99 м2
75186,Средний,100-199 м2
75187,Малый,10-99 м2
75188,Средний,100-199 м2
75190,Малый,10-99 м2
75195,Средний,100-199 м2
75196,Большой,500-1999 м2
75197,Малый,10-99 м2
75198,Средний,100-199 м2
75200,Большой,500-1999 м2
75205,Большой,500-1999 м2
75206,Малый,10-99 м2
75213,Малый,10-99 м2
75214,Малый,10-99 м2
75216,Малый,10-99 м2
75218,Большой,500-1999 м2
75219,Малый,10-99 м2
75222,Средний,100-199 м2
75223,Большой,500-1999 м2
75225,Большой,500-1999 м2
75226,Средний,200-499 м2
75228,Малый,10-99 м2
75231,Малый,10-99 м2
75232,Малый,10-99 м2
75234,Малый,10-99 м2
75236,Средний,100-199 м2
75238,Малый,10-99 м2
75240,Малый,10-99 м2
