id,idBP,idFilial,visit_date,calc_share,visits_count,calls_count
735,4104,8,05.08.2015,,1,0
736,4289,8,05.08.2015,,1,0
737,5137,8,05.08.2015,,1,0
738,9231,8,05.08.2015,,1,0
739,10730,8,05.08.2015,,1,0
740,12775,8,05.08.2015,,1,0
741,14181,8,05.08.2015,,1,0
742,14188,8,05.08.2015,,1,0
743,14189,8,05.08.2015,,1,0
744,14191,8,05.08.2015,,1,0
745,14193,8,05.08.2015,,1,0
746,14194,8,05.08.2015,,1,0
747,14196,8,05.08.2015,,1,0
748,14197,8,05.08.2015,,1,0
749,14198,8,05.08.2015,,1,0
750,14207,8,05.08.2015,,1,0
751,14213,8,05.08.2015,,1,0
752,14214,8,05.08.2015,,1,0
753,16356,8,05.08.2015,,0,1
754,17371,8,05.08.2015,,0,1
755,17378,8,05.08.2015,,0,1
756,61224,8,05.08.2015,,1,0
757,61465,8,05.08.2015,,1,0
758,64084,8,05.08.2015,,0,1
759,64868,8,05.08.2015,,0,1
760,65395,8,05.08.2015,,1,0
761,66274,8,05.08.2015,,1,0
762,66672,8,05.08.2015,,1,0
763,66955,8,05.08.2015,,0,1
764,68806,8,05.08.2015,,1,0
765,68957,8,05.08.2015,,1,0
766,1556,15,05.08.2015,,1,0
767,1587,15,05.08.2015,,1,0
768,2609,15,05.08.2015,,1,0
769,3514,15,05.08.2015,,1,0
770,16585,15,05.08.2015,,1,0
771,16588,15,05.08.2015,,1,0
772,16900,15,05.08.2015,,1,0
773,17776,15,05.08.2015,,1,0
774,17793,15,05.08.2015,,1,0
775,17794,15,05.08.2015,,1,0
776,17795,15,05.08.2015,,1,0
777,17796,15,05.08.2015,,1,0
778,17797,15,05.08.2015,,1,0
779,59681,15,05.08.2015,,1,0
780,61947,15,05.08.2015,,1,0
781,62137,15,05.08.2015,,1,0
782,62682,15,05.08.2015,,1,0
783,64552,15,05.08.2015,,1,0
784,66003,15,05.08.2015,,1,0
785,3894,17,05.08.2015,,0,1
786,64466,17,05.08.2015,,0,1
787,69366,17,05.08.2015,,0,1
788,1281,4,06.08.2015,,1,0
789,3256,4,06.08.2015,,1,0
790,3949,4,06.08.2015,,1,0
791,4135,4,06.08.2015,,1,0
792,5929,4,06.08.2015,,1,0
793,6478,4,06.08.2015,,1,0
794,14655,4,06.08.2015,,1,0
795,15025,4,06.08.2015,,1,0
796,15207,4,06.08.2015,,1,0
797,15615,4,06.08.2015,,1,0
798,60860,4,06.08.2015,,1,0
799,62855,4,06.08.2015,,1,0
800,63833,4,06.08.2015,,1,0
801,63868,4,06.08.2015,,1,0
802,64274,4,06.08.2015,,1,0
803,65303,4,06.08.2015,,1,0
804,66086,4,06.08.2015,,1,0
805,66245,4,06.08.2015,,1,0
806,66325,4,06.08.2015,,1,0
807,66615,4,06.08.2015,,1,0
808,66932,4,06.08.2015,,1,0
809,66988,4,06.08.2015,,1,0
810,68469,4,06.08.2015,,1,0
811,68746,4,06.08.2015,,1,0
812,14239,6,06.08.2015,,1,0
813,59975,6,06.08.2015,,1,0
814,60910,6,06.08.2015,,1,0
815,61008,6,06.08.2015,,1,0
816,65462,6,06.08.2015,,1,0
817,65912,6,06.08.2015,,1,0
818,68284,6,06.08.2015,,1,0
819,68386,6,06.08.2015,,1,0
820,68716,6,06.08.2015,,1,0
821,69610,6,06.08.2015,,1,0
822,403,10,06.08.2015,,1,0
823,464,10,06.08.2015,,1,0
824,687,10,06.08.2015,,1,0
825,871,10,06.08.2015,,1,0
826,937,10,06.08.2015,,1,0
827,1169,10,06.08.2015,,1,0
828,1473,10,06.08.2015,,1,0
829,2477,10,06.08.2015,,1,0
830,2537,10,06.08.2015,,1,0
831,2888,10,06.08.2015,,1,0
832,2890,10,06.08.2015,,1,0
833,3098,10,06.08.2015,,1,0
834,3246,10,06.08.2015,,1,0
835,3555,10,06.08.2015,,1,0
836,3657,10,06.08.2015,,1,0
837,3684,10,06.08.2015,,1,0
838,3693,10,06.08.2015,,1,0
839,5377,10,06.08.2015,,1,0
840,6076,10,06.08.2015,,1,0
841,6234,10,06.08.2015,,1,0
842,13798,10,06.08.2015,,1,0
843,13799,10,06.08.2015,,1,0
844,16397,10,06.08.2015,,1,0
845,16550,10,06.08.2015,,1,0
846,17338,10,06.08.2015,,1,0
847,17566,10,06.08.2015,,1,0
848,17929,10,06.08.2015,,1,0
849,17950,10,06.08.2015,,1,0
850,59684,10,06.08.2015,,1,0
851,59791,10,06.08.2015,,1,0
852,60475,10,06.08.2015,,1,0
853,60581,10,06.08.2015,,1,0
854,61095,10,06.08.2015,,1,0
855,62940,10,06.08.2015,,1,0
856,63128,10,06.08.2015,,1,0
857,63385,10,06.08.2015,,1,0
858,63574,10,06.08.2015,,1,0
859,63687,10,06.08.2015,,1,0
860,63736,10,06.08.2015,,1,0
861,63740,10,06.08.2015,,1,0
862,63744,10,06.08.2015,,1,0
863,64445,10,06.08.2015,,1,0
864,64463,10,06.08.2015,,1,0
865,64465,10,06.08.2015,,1,0
866,65294,10,06.08.2015,,1,0
867,65481,10,06.08.2015,,1,0
868,66323,10,06.08.2015,,1,0
869,66526,10,06.08.2015,,1,0
870,66906,10,06.08.2015,,1,0
871,67274,10,06.08.2015,,1,0
872,67974,10,06.08.2015,,1,0
873,68105,10,06.08.2015,,1,0
874,68792,10,06.08.2015,,1,0
875,68849,10,06.08.2015,,1,0
876,69243,10,06.08.2015,,1,0
877,69449,10,06.08.2015,,1,0
878,69773,10,06.08.2015,,1,0
879,69842,10,06.08.2015,,1,0
880,2491,11,06.08.2015,,1,0
881,2492,11,06.08.2015,,1,0
882,2913,11,06.08.2015,,1,0
883,6566,11,06.08.2015,,1,0
884,6667,11,06.08.2015,,1,0
885,14243,11,06.08.2015,,1,0
886,16417,11,06.08.2015,,1,0
887,60600,11,06.08.2015,,1,0
888,63691,11,06.08.2015,,1,0
889,64292,11,06.08.2015,,1,0
890,66104,11,06.08.2015,,1,0
891,66685,11,06.08.2015,,1,0
892,67180,11,06.08.2015,,1,0
893,67268,11,06.08.2015,,1,0
894,67324,11,06.08.2015,,1,0
895,67478,11,06.08.2015,,1,0
896,67534,11,06.08.2015,,1,0
897,67943,11,06.08.2015,,1,0
898,67951,11,06.08.2015,,1,0
899,68247,11,06.08.2015,,1,0
900,68776,11,06.08.2015,,1,0
901,69513,11,06.08.2015,,1,0
902,1446,12,06.08.2015,,1,0
903,1818,12,06.08.2015,,1,0
904,1821,12,06.08.2015,,1,0
905,4709,12,06.08.2015,,1,0
906,5413,12,06.08.2015,,1,0
907,62498,12,06.08.2015,,1,0
908,63754,12,06.08.2015,,1,0
909,65385,12,06.08.2015,,1,0
910,65449,12,06.08.2015,,1,0
911,68220,12,06.08.2015,,1,0
912,69272,12,06.08.2015,,1,0
913,69282,12,06.08.2015,,1,0
914,69330,12,06.08.2015,,1,0
915,69336,12,06.08.2015,,1,0
916,69360,12,06.08.2015,,1,0
917,69381,12,06.08.2015,,1,0
918,69494,12,06.08.2015,,1,0
919,69831,12,06.08.2015,,1,0
920,980,9,06.08.2015,,1,0
921,3503,9,06.08.2015,,1,0
922,3955,9,06.08.2015,,1,0
923,13217,9,06.08.2015,,1,0
924,63791,9,06.08.2015,,1,0
925,64628,9,06.08.2015,,1,0
926,64833,9,06.08.2015,,1,0
927,66734,9,06.08.2015,,1,0
928,66974,9,06.08.2015,,1,0
929,68823,9,06.08.2015,,1,0
930,68930,9,06.08.2015,,1,0
931,69214,9,06.08.2015,,1,0
932,825,8,06.08.2015,,0,1
933,1179,8,06.08.2015,,1,0
934,1621,8,06.08.2015,,1,0
935,2527,8,06.08.2015,,1,0
936,2920,8,06.08.2015,,1,0
937,2994,8,06.08.2015,,1,0
938,3488,8,06.08.2015,,1,0
939,3647,8,06.08.2015,,1,0
940,3720,8,06.08.2015,,1,0
941,4104,8,06.08.2015,,1,0
942,4181,8,06.08.2015,,1,0
943,4205,8,06.08.2015,,0,1
944,4835,8,06.08.2015,,0,1
945,5137,8,06.08.2015,,1,0
946,5196,8,06.08.2015,,1,0
947,6388,8,06.08.2015,,0,1
948,6634,8,06.08.2015,,1,0
949,6959,8,06.08.2015,,1,0
950,13572,8,06.08.2015,,1,0
951,13990,8,06.08.2015,,1,0
952,14189,8,06.08.2015,,1,0
953,14191,8,06.08.2015,,1,0
954,14193,8,06.08.2015,,1,0
955,14194,8,06.08.2015,,1,0
956,14196,8,06.08.2015,,1,0
957,14197,8,06.08.2015,,1,0
958,14198,8,06.08.2015,,1,0
959,14212,8,06.08.2015,,1,0
960,14213,8,06.08.2015,,1,0
961,14214,8,06.08.2015,,1,0
962,16584,8,06.08.2015,,1,0
963,16610,8,06.08.2015,,1,0
964,16803,8,06.08.2015,,1,0
965,18104,8,06.08.2015,,1,0
966,18280,8,06.08.2015,,1,0
967,60259,8,06.08.2015,,0,1
968,60467,8,06.08.2015,,0,1
969,62339,8,06.08.2015,,1,0
970,62442,8,06.08.2015,,1,0
971,63046,8,06.08.2015,,1,0
972,63742,8,06.08.2015,,0,1
973,64363,8,06.08.2015,,1,0
974,64517,8,06.08.2015,,1,0
975,64893,8,06.08.2015,,1,0
976,65073,8,06.08.2015,,0,1
977,66154,8,06.08.2015,,1,0
978,66672,8,06.08.2015,,1,0
979,66883,8,06.08.2015,,1,0
980,67431,8,06.08.2015,,1,0
981,67546,8,06.08.2015,,1,0
982,67999,8,06.08.2015,,0,1
983,68000,8,06.08.2015,,0,1
984,68002,8,06.08.2015,,0,1
985,68003,8,06.08.2015,,0,1
986,68004,8,06.08.2015,,0,1
987,68005,8,06.08.2015,,0,1
988,68151,8,06.08.2015,,0,1
989,68460,8,06.08.2015,,0,1
990,68876,8,06.08.2015,,1,0
991,68881,8,06.08.2015,,0,1
992,68957,8,06.08.2015,,1,0
993,3669,15,06.08.2015,,1,0
994,3672,15,06.08.2015,,1,0
995,3677,15,06.08.2015,,1,0
996,3678,15,06.08.2015,,1,0
997,16593,15,06.08.2015,,1,0
998,59823,15,06.08.2015,,1,0
999,59826,15,06.08.2015,,1,0
1000,61949,15,06.08.2015,,1,0
1001,62604,15,06.08.2015,,0,1
1002,62673,15,06.08.2015,,1,0
1003,64898,15,06.08.2015,,1,0
1004,67069,15,06.08.2015,,1,0
1005,67079,15,06.08.2015,,1,0
1006,66760,17,06.08.2015,,0,1
1007,612,4,07.08.2015,,1,0
1008,1020,4,07.08.2015,,1,0
1009,2499,4,07.08.2015,,1,0
1010,3404,4,07.08.2015,,1,0
1011,3797,4,07.08.2015,,1,0
1012,3919,4,07.08.2015,,1,0
1013,5531,4,07.08.2015,,1,0
1014,6411,4,07.08.2015,,1,0
1015,13925,4,07.08.2015,,1,0
1016,15228,4,07.08.2015,,1,0
1017,15292,4,07.08.2015,,1,0
1018,15591,4,07.08.2015,,1,0
1019,16084,4,07.08.2015,,1,0
1020,17297,4,07.08.2015,,1,0
1021,59478,4,07.08.2015,,1,0
1022,61167,4,07.08.2015,,1,0
1023,61397,4,07.08.2015,,1,0
1024,61744,4,07.08.2015,,1,0
1025,62314,4,07.08.2015,,1,0
1026,62548,4,07.08.2015,,1,0
1027,63951,4,07.08.2015,,1,0
1028,64036,4,07.08.2015,,1,0
1029,64150,4,07.08.2015,,1,0
1030,64202,4,07.08.2015,,1,0
1031,64490,4,07.08.2015,,1,0
1032,64976,4,07.08.2015,,1,0
1033,65205,4,07.08.2015,,1,0
1034,66355,4,07.08.2015,,1,0
1035,67530,4,07.08.2015,,1,0
1036,67533,4,07.08.2015,,1,0
1037,68095,4,07.08.2015,,1,0
1038,68754,4,07.08.2015,,1,0
1039,69116,4,07.08.2015,,1,0
1040,69432,4,07.08.2015,,1,0
1041,5339,6,07.08.2015,,1,0
1042,5564,6,07.08.2015,,1,0
1043,5565,6,07.08.2015,,1,0
1044,6374,6,07.08.2015,,1,0
1045,6420,6,07.08.2015,,1,0
1046,16432,6,07.08.2015,,1,0
1047,17070,6,07.08.2015,,1,0
1048,18292,6,07.08.2015,,1,0
1049,59693,6,07.08.2015,,1,0
1050,59974,6,07.08.2015,,1,0
1051,59977,6,07.08.2015,,1,0
1052,59979,6,07.08.2015,,1,0
1053,62859,6,07.08.2015,,1,0
1054,62903,6,07.08.2015,,1,0
1055,64142,6,07.08.2015,,1,0
1056,64599,6,07.08.2015,,1,0
1057,68679,6,07.08.2015,,1,0
1058,637,10,07.08.2015,,1,0
1059,1393,10,07.08.2015,,1,0
1060,1424,10,07.08.2015,,1,0
1061,1676,10,07.08.2015,,1,0
1062,2973,10,07.08.2015,,1,0
1063,2974,10,07.08.2015,,1,0
1064,3055,10,07.08.2015,,1,0
1065,3199,10,07.08.2015,,1,0
1066,3298,10,07.08.2015,,1,0
1067,3331,10,07.08.2015,,0,1
1068,3615,10,07.08.2015,,1,0
1069,5245,10,07.08.2015,,1,0
1070,5268,10,07.08.2015,,1,0
1071,5427,10,07.08.2015,,1,0
1072,6201,10,07.08.2015,,1,0
1073,6355,10,07.08.2015,,1,0
1074,13953,10,07.08.2015,,1,0
1075,14251,10,07.08.2015,,1,0
1076,16553,10,07.08.2015,,1,0
1077,16734,10,07.08.2015,,1,0
1078,16999,10,07.08.2015,,1,0
1079,17749,10,07.08.2015,,1,0
1080,59425,10,07.08.2015,,1,0
1081,61559,10,07.08.2015,,1,0
1082,61975,10,07.08.2015,,1,0
1083,62832,10,07.08.2015,,1,0
1084,63520,10,07.08.2015,,1,0
1085,63646,10,07.08.2015,,1,0
1086,63752,10,07.08.2015,,1,0
1087,66310,10,07.08.2015,,1,0
1088,66383,10,07.08.2015,,1,0
1089,66524,10,07.08.2015,,1,0
1090,67239,10,07.08.2015,,1,0
1091,67458,10,07.08.2015,,1,0
1092,68566,10,07.08.2015,,1,0
1093,68628,10,07.08.2015,,1,0
1094,68697,10,07.08.2015,,1,0
1095,68702,10,07.08.2015,,1,0
1096,68831,10,07.08.2015,,1,0
1097,69049,10,07.08.2015,,1,0
1098,69149,10,07.08.2015,,1,0
1099,69547,10,07.08.2015,,1,0
1100,329,11,07.08.2015,,1,0
1101,412,11,07.08.2015,,1,0
1102,1297,11,07.08.2015,,1,0
1103,3309,11,07.08.2015,,1,0
1104,6080,11,07.08.2015,,1,0
1105,12334,11,07.08.2015,,1,0
1106,18223,11,07.08.2015,,1,0
1107,59677,11,07.08.2015,,1,0
1108,62959,11,07.08.2015,,1,0
1109,63398,11,07.08.2015,,1,0
1110,63438,11,07.08.2015,,1,0
1111,63920,11,07.08.2015,,1,0
1112,64481,11,07.08.2015,,1,0
1113,64580,11,07.08.2015,,1,0
1114,64647,11,07.08.2015,,1,0
1115,66560,11,07.08.2015,,1,0
1116,66685,11,07.08.2015,,1,0
1117,67305,11,07.08.2015,,1,0
1118,68140,11,07.08.2015,,1,0
1119,68238,11,07.08.2015,,1,0
1120,68277,11,07.08.2015,,1,0
1121,68704,11,07.08.2015,,1,0
1122,68847,11,07.08.2015,,1,0
1123,69242,11,07.08.2015,,1,0
1124,69315,11,07.08.2015,,1,0
1125,69317,11,07.08.2015,,1,0
1126,69513,11,07.08.2015,,1,0
1127,69570,11,07.08.2015,,1,0
1128,69852,11,07.08.2015,,1,0
1129,69931,11,07.08.2015,,1,0
1130,62201,12,07.08.2015,,1,0
1131,62203,12,07.08.2015,,1,0
1132,68167,12,07.08.2015,,1,0
1133,68272,12,07.08.2015,,1,0
1134,69294,12,07.08.2015,,1,0
1135,69326,12,07.08.2015,,1,0
1136,69343,12,07.08.2015,,1,0
1137,69345,12,07.08.2015,,1,0
1138,69362,12,07.08.2015,,1,0
1139,69371,12,07.08.2015,,1,0
1140,69374,12,07.08.2015,,1,0
1141,150,9,07.08.2015,,1,0
1142,586,9,07.08.2015,,1,0
1143,4493,9,07.08.2015,,1,0
1144,5370,9,07.08.2015,,1,0
1145,16599,9,07.08.2015,,1,0
1146,59604,9,07.08.2015,,1,0
1147,68283,9,07.08.2015,,1,0
1148,68306,9,07.08.2015,,1,0
1149,68362,9,07.08.2015,,1,0
1150,68820,9,07.08.2015,,1,0
1151,68824,9,07.08.2015,,1,0
1152,582,8,07.08.2015,,1,0
1153,1306,8,07.08.2015,,1,0
1154,1450,8,07.08.2015,,1,0
1155,2640,8,07.08.2015,,1,0
1156,2739,8,07.08.2015,,1,0
1157,3202,8,07.08.2015,,1,0
1158,3447,8,07.08.2015,,1,0
1159,3619,8,07.08.2015,,1,0
1160,4658,8,07.08.2015,,1,0
1161,5100,8,07.08.2015,,1,0
1162,5671,8,07.08.2015,,1,0
1163,10318,8,07.08.2015,,1,0
1164,16515,8,07.08.2015,,1,0
1165,16745,8,07.08.2015,,1,0
1166,16881,8,07.08.2015,,1,0
1167,17438,8,07.08.2015,,1,0
1168,59957,8,07.08.2015,,1,0
1169,61545,8,07.08.2015,,1,0
1170,64419,8,07.08.2015,,1,0
1171,64985,8,07.08.2015,,1,0
1172,67429,8,07.08.2015,,1,0
1173,68983,8,07.08.2015,,1,0
1174,3653,15,07.08.2015,,0,1
1175,4159,15,07.08.2015,,0,1
1176,14058,15,07.08.2015,,1,0
1177,62475,15,07.08.2015,,1,0
1178,67080,15,07.08.2015,,1,0
1179,634,4,08.08.2015,,1,0
1180,1429,4,08.08.2015,,1,0
1181,3364,4,08.08.2015,,1,0
1182,3406,4,08.08.2015,,1,0
1183,3732,4,08.08.2015,,1,0
1184,4624,4,08.08.2015,,1,0
1185,16963,4,08.08.2015,,1,0
1186,17296,4,08.08.2015,,1,0
1187,17303,4,08.08.2015,,1,0
1188,60918,4,08.08.2015,,1,0
1189,66355,4,08.08.2015,,1,0
1190,66707,4,08.08.2015,,1,0
1191,67882,4,08.08.2015,,1,0
1192,68071,4,08.08.2015,,1,0
1193,68647,4,08.08.2015,,1,0
1194,69182,4,08.08.2015,,1,0
1195,68800,6,08.08.2015,,0,1
1196,69807,6,08.08.2015,,1,0
1197,68551,9,08.08.2015,,0,1
1198,4548,15,08.08.2015,,0,1
1199,66393,17,08.08.2015,,0,1
1200,63544,4,09.08.2015,,0,1
1201,69563,4,09.08.2015,,0,1
1202,876,6,09.08.2015,,0,1
1203,4668,6,09.08.2015,,0,1
1204,60496,6,09.08.2015,,0,1
1205,67066,6,09.08.2015,,0,1
1206,442,10,09.08.2015,,0,1
1207,565,10,09.08.2015,,0,1
1208,66104,11,09.08.2015,,1,0
1209,59967,12,09.08.2015,,0,1
1210,66371,17,09.08.2015,,0,1
1211,693,4,10.08.2015,,1,0
1212,3364,4,10.08.2015,,1,0
1213,3709,4,10.08.2015,,1,0
1214,4137,4,10.08.2015,,1,0
1215,4444,4,10.08.2015,,1,0
1216,4464,4,10.08.2015,,1,0
1217,6402,4,10.08.2015,,1,0
1218,13782,4,10.08.2015,,1,0
1219,15228,4,10.08.2015,,1,0
1220,15292,4,10.08.2015,,1,0
1221,15815,4,10.08.2015,,1,0
1222,16084,4,10.08.2015,,1,0
1223,18341,4,10.08.2015,,1,0
1224,59478,4,10.08.2015,,1,0
1225,61076,4,10.08.2015,,1,0
1226,61166,4,10.08.2015,,1,0
1227,61378,4,10.08.2015,,1,0
1228,63357,4,10.08.2015,,1,0
1229,63694,4,10.08.2015,,1,0
1230,63800,4,10.08.2015,,1,0
1231,63827,4,10.08.2015,,1,0
1232,63895,4,10.08.2015,,1,0
1233,64036,4,10.08.2015,,1,0
1234,64489,4,10.08.2015,,1,0
1235,64535,4,10.08.2015,,1,0
1236,64976,4,10.08.2015,,1,0
1237,65950,4,10.08.2015,,1,0
1238,67329,4,10.08.2015,,1,0
1239,67332,4,10.08.2015,,1,0
1240,68095,4,10.08.2015,,1,0
1241,68754,4,10.08.2015,,1,0
1242,69116,4,10.08.2015,,1,0
1243,69432,4,10.08.2015,,1,0
1244,69948,4,10.08.2015,,1,0
1245,69952,4,10.08.2015,,1,0
1246,372,6,10.08.2015,,1,0
1247,373,6,10.08.2015,,1,0
1248,656,6,10.08.2015,,1,0
1249,669,6,10.08.2015,,0,1
1250,1850,6,10.08.2015,,1,0
1251,4588,6,10.08.2015,,1,0
1252,5521,6,10.08.2015,,1,0
1253,5674,6,10.08.2015,,1,0
1254,7111,6,10.08.2015,,1,0
1255,13211,6,10.08.2015,,1,0
1256,16573,6,10.08.2015,,1,0
1257,16880,6,10.08.2015,,1,0
1258,17070,6,10.08.2015,,1,0
1259,59693,6,10.08.2015,,1,0
1260,59700,6,10.08.2015,,1,0
1261,59851,6,10.08.2015,,1,0
1262,61215,6,10.08.2015,,1,0
1263,62497,6,10.08.2015,,1,0
1264,64288,6,10.08.2015,,1,0
1265,64664,6,10.08.2015,,1,0
1266,65245,6,10.08.2015,,1,0
1267,66686,6,10.08.2015,,1,0
1268,67117,6,10.08.2015,,1,0
1269,68080,6,10.08.2015,,1,0
1270,68127,6,10.08.2015,,1,0
1271,68760,6,10.08.2015,,1,0
1272,68779,6,10.08.2015,,1,0
1273,68845,6,10.08.2015,,1,0
1274,68917,6,10.08.2015,,1,0
1275,68937,6,10.08.2015,,1,0
1276,68940,6,10.08.2015,,1,0
1277,69132,6,10.08.2015,,1,0
1278,69135,6,10.08.2015,,1,0
1279,530,10,10.08.2015,,1,0
1280,2665,10,10.08.2015,,1,0
1281,2944,10,10.08.2015,,1,0
1282,3067,10,10.08.2015,,1,0
1283,3100,10,10.08.2015,,1,0
1284,3414,10,10.08.2015,,1,0
1285,3828,10,10.08.2015,,1,0
1286,4010,10,10.08.2015,,1,0
1287,5262,10,10.08.2015,,1,0
1288,5393,10,10.08.2015,,1,0
1289,5453,10,10.08.2015,,1,0
1290,5819,10,10.08.2015,,1,0
1291,5897,10,10.08.2015,,1,0
1292,6002,10,10.08.2015,,1,0
1293,6049,10,10.08.2015,,1,0
1294,6279,10,10.08.2015,,1,0
1295,6348,10,10.08.2015,,1,0
1296,7036,10,10.08.2015,,1,0
1297,7255,10,10.08.2015,,1,0
1298,13912,10,10.08.2015,,1,0
1299,17043,10,10.08.2015,,1,0
1300,17426,10,10.08.2015,,1,0
1301,59529,10,10.08.2015,,1,0
1302,59711,10,10.08.2015,,1,0
1303,61676,10,10.08.2015,,1,0
1304,61680,10,10.08.2015,,1,0
1305,61761,10,10.08.2015,,1,0
1306,62494,10,10.08.2015,,1,0
1307,63222,10,10.08.2015,,1,0
1308,63421,10,10.08.2015,,1,0
1309,63479,10,10.08.2015,,1,0
1310,65167,10,10.08.2015,,1,0
1311,65362,10,10.08.2015,,1,0
1312,67004,10,10.08.2015,,1,0
1313,67249,10,10.08.2015,,1,0
1314,67562,10,10.08.2015,,1,0
1315,68287,10,10.08.2015,,1,0
1316,68468,10,10.08.2015,,1,0
1317,68476,10,10.08.2015,,1,0
1318,68487,10,10.08.2015,,1,0
1319,68888,10,10.08.2015,,1,0
1320,69171,10,10.08.2015,,1,0
1321,69450,10,10.08.2015,,1,0
1322,412,11,10.08.2015,,1,0
1323,1297,11,10.08.2015,,1,0
1324,1372,11,10.08.2015,,1,0
1325,4145,11,10.08.2015,,1,0
1326,4299,11,10.08.2015,,1,0
1327,5975,11,10.08.2015,,1,0
1328,6285,11,10.08.2015,,1,0
1329,6311,11,10.08.2015,,1,0
1330,6352,11,10.08.2015,,1,0
1331,12334,11,10.08.2015,,1,0
1332,13725,11,10.08.2015,,1,0
1333,14297,11,10.08.2015,,1,0
1334,59795,11,10.08.2015,,1,0
1335,59797,11,10.08.2015,,1,0
1336,60524,11,10.08.2015,,1,0
1337,63398,11,10.08.2015,,1,0
1338,64839,11,10.08.2015,,1,0
1339,65512,11,10.08.2015,,1,0
1340,66433,11,10.08.2015,,1,0
1341,68847,11,10.08.2015,,1,0
1342,69570,11,10.08.2015,,1,0
1343,69852,11,10.08.2015,,1,0
1344,69931,11,10.08.2015,,1,0
1345,381,12,10.08.2015,,1,0
1346,418,12,10.08.2015,,1,0
1347,1205,12,10.08.2015,,1,0
1348,4366,12,10.08.2015,,1,0
1349,5183,12,10.08.2015,,1,0
1350,13329,12,10.08.2015,,1,0
1351,64799,12,10.08.2015,,1,0
1352,65999,12,10.08.2015,,1,0
1353,66243,12,10.08.2015,,1,0
1354,66253,12,10.08.2015,,1,0
1355,66266,12,10.08.2015,,1,0
1356,68659,12,10.08.2015,,1,0
1357,68942,12,10.08.2015,,1,0
1358,69196,12,10.08.2015,,1,0
1359,69259,12,10.08.2015,,1,0
1360,69281,12,10.08.2015,,1,0
1361,69312,12,10.08.2015,,1,0
1362,69329,12,10.08.2015,,1,0
1363,69353,12,10.08.2015,,1,0
1364,69357,12,10.08.2015,,1,0
1365,69375,12,10.08.2015,,1,0
1366,69376,12,10.08.2015,,1,0
1367,69378,12,10.08.2015,,1,0
1368,586,9,10.08.2015,,1,0
1369,3161,9,10.08.2015,,1,0
1370,59582,9,10.08.2015,,1,0
1371,65367,9,10.08.2015,,0,1
1372,67105,9,10.08.2015,,1,0
1373,494,8,10.08.2015,,0,1
1374,2638,8,10.08.2015,,1,0
1375,2994,8,10.08.2015,,1,0
1376,4005,8,10.08.2015,,0,1
1377,4658,8,10.08.2015,,1,0
1378,4964,8,10.08.2015,,0,1
1379,6959,8,10.08.2015,,1,0
1380,13572,8,10.08.2015,,1,0
1381,18280,8,10.08.2015,,1,0
1382,59466,8,10.08.2015,,1,0
1383,62488,8,10.08.2015,,1,0
1384,62727,8,10.08.2015,,1,0
1385,62886,8,10.08.2015,,1,0
1386,63064,8,10.08.2015,,1,0
1387,64208,8,10.08.2015,,1,0
1388,65349,8,10.08.2015,,1,0
1389,66154,8,10.08.2015,,1,0
1390,66668,8,10.08.2015,,0,1
1391,66940,8,10.08.2015,,1,0
1392,68329,8,10.08.2015,,1,0
1393,68385,8,10.08.2015,,1,0
1394,4891,17,10.08.2015,,0,1
1395,65415,17,10.08.2015,,1,0
1396,66500,17,10.08.2015,,1,0
1397,66608,17,10.08.2015,,1,0
1398,67094,17,10.08.2015,,1,0
1399,67176,17,10.08.2015,,0,1
1400,67316,17,10.08.2015,,1,0
1401,68955,17,10.08.2015,,1,0
1402,69210,17,10.08.2015,,1,0
1403,69464,17,10.08.2015,,1,0
1404,69550,17,10.08.2015,,1,0
1405,69695,17,10.08.2015,,1,0
1406,428,4,11.08.2015,,1,0
1407,1392,4,11.08.2015,,1,0
1408,1855,4,11.08.2015,,1,0
1409,2468,4,11.08.2015,,1,0
1410,3364,4,11.08.2015,,1,0
1411,3373,4,11.08.2015,,1,0
1412,3797,4,11.08.2015,,1,0
1413,5447,4,11.08.2015,,1,0
1414,6346,4,11.08.2015,,1,0
1415,15228,4,11.08.2015,,1,0
1416,15292,4,11.08.2015,,1,0
1417,16437,4,11.08.2015,,1,0
1418,59456,4,11.08.2015,,1,0
1419,59854,4,11.08.2015,,1,0
1420,60201,4,11.08.2015,,1,0
1421,60860,4,11.08.2015,,1,0
1422,60991,4,11.08.2015,,1,0
1423,61334,4,11.08.2015,,1,0
1424,63800,4,11.08.2015,,1,0
1425,63900,4,11.08.2015,,1,0
1426,64806,4,11.08.2015,,1,0
1427,64976,4,11.08.2015,,1,0
1428,66079,4,11.08.2015,,1,0
1429,66755,4,11.08.2015,,1,0
1430,68095,4,11.08.2015,,1,0
1431,68954,4,11.08.2015,,1,0
1432,69184,4,11.08.2015,,1,0
1433,656,6,11.08.2015,,1,0
1434,3854,6,11.08.2015,,1,0
1435,3855,6,11.08.2015,,1,0
1436,4260,6,11.08.2015,,1,0
1437,4502,6,11.08.2015,,1,0
1438,4645,6,11.08.2015,,1,0
1439,4820,6,11.08.2015,,1,0
1440,5236,6,11.08.2015,,0,1
1441,5545,6,11.08.2015,,1,0
1442,5566,6,11.08.2015,,1,0
1443,6684,6,11.08.2015,,1,0
1444,14370,6,11.08.2015,,1,0
1445,18292,6,11.08.2015,,1,0
1446,59974,6,11.08.2015,,1,0
1447,60975,6,11.08.2015,,1,0
